,label,clean_data
235,1,ataturk lise mezun biraraya gel gaziantep ataturk lise mezun dernek nin yil geleneksel duzenledik geleneksel nohut durum bulusma mangal keyfî organizasyon okul mezun mevcut ogrenci ara getir solen hava gecen etkinlik konusan sahinbey belediye baskan mehmet tahmazoglu okul kapali spor salon yaptiracak mujde verdi yil mayis duzenlenen geleneksel nohut durum bulusma mangal keyfî etkinlik yil uncu yapil onceki gun ataturk anadolu lise bahce organizasyon gecmis yil okul mezun gaziantep bolge adliye mahkeme cumhuriyet bassavci mustafa yalcin sahinbey belediye baskan chp baskan lutfu demir parti sahinbey baskan buyuksehir belediye meclis uye halil ugur hakim mustafa kilic eski milletvekili akif ekici guneydogu gazeteci cemiyet baskan orhan kizilaslan isikli mudur ayhan keklik emin celal guzel mudur remiz sag yan sira onemli siyasetci insan katil yonet kurulu uye gaziantep bolge adliye mahkeme cumhuriyet bassavci mustafa yalcin dernek egitim katki deginerek mezun zaman gurur ogrencilik donem sart elverisli cocuk egitim dernek destek esirge egitim hayat onemli donem edindik dostluk kardeslik bugun kocaman aile sahinbey belediye baskan mehmet tahmazoglu okul spor salon yaptiracak belirterek okul hatira okul bakim gerceklestir bahce bulunan eski kapali spor salon yap kisa sure tamamla okul mezun yil yil hali getirme iste mezun dost ara gelmek buyuk mutluluk konus lise mezun eski milletvekili akif ekici yil yil ortaokul kaydol yil okul mezun ulke sevgi vatan sevgi bayrak sevgi ataturk lise nde ogren ataturk lise yil ulke yonetim sahip ogrenci yetistir okul egitim ver hoca ara gelmek iste seklî konus yonet kurulu baskan behzat sencay soyle kurulduk gunde yan ulke sehir onemli katki saglayan degerli isim mezun arasi yer dernek okul egitim alan okul mezun ara getirmen gurur yasa dernek okul egitim alan ogrenci gelecek sekillendirmek kariyer gunu duzenle okul yikilma gundem vali davut gul duzenledik ziyaret yikil fikrî vazgecilme sagla sahinbey belediye baskan mehmet tahmazoglu okul destek bulun yil okul kapali spor salon yaptir guzel mujde verdik destek baskan tesekkur program konusan okul mudur yusuf karabulut ataturk lise nden mezun olman ayricalik olduk soyleyerek amac okul eski mezun ara gelmek ogrencilik donem yad etmek olduk belirt mudur karabulut yonetim duzenledik organizasyon tesekkur etkinlik ataturk lise mezun dernek sahinbey belediye baskan mehmet tahmazoglu okul sagladik destek plaket takdim edil coskulu ortam gerceklesen organizasyon spor egitim basarili ogrenci hediye veril solen hava gecen bulus etkinlik son bul
236,0,cikabilecek program kalmayan cumhurbaskani erdogan aksam unlu survivorda referandum surec boyun turkiye yapan televizyon cikan cumhurbaskani erdogan rota survivor cevir erdogan aksam unlu katilarak dokunulmazlik oyun mucadele cumhurbaskanligi medya basdanisman bayram gonuler bugun duzenledik basin toplanti cumhurbaskani erdogan program kamuoyu paylas gonuler arkadas yogun kampanya surec gecir sayin cumhurbaskani vatandas ulasabilme imkân kullan radyo son bugun kral altyazi tertip seven evet sms ini yaban ezan evet papagan belgesel don diyerek gelinen son durum aktar elde tablo anlasilacak cikilabil mecra kalmadik dikkat ceken gonuler bun izlen yol harita paylas geri kal durum ses turkiye bit cikip beraber yuru soyle cumhurbaskani maalesef kismet stil survivor dis fazla alternatif sayin cumhurbaskani stil belli mavi ekose ceket cikip gostermen fazla anlam olmadik survivor uygun dusun eski futbolcu olma sebebiyle ayni mansiz serhat akin unlu edilme konu adim aksam saat dominik hareket edecegiz insallah cumhurbaskani erdogan yan survivor mucadele eder yan yeni anayasa anlatabilme acun ilicali gorustuk kaydeden gonuler dogrultu format ufak degisiklik yapilacak dile getir erdogan katilacak hafta survivor bolum olacak erdogan katilacak oyun dokunulmazlik sembol kazanma art dokunulmazlik kaldiracak acikla ada mevcut hdp olmama dokunulmazlik kaldirilma art temsilî dominik yerli macuka tutuklan'acak cumhurbaskani nin rahat konaklayabilme minik odul oyun kazanan kulliye kulube hediye edil dominik cumhuriyet nde gorev yapan muhtar ihtimal karsi hazir tutul ada konsey seyirci alin cumhurbaskani erdogan karsilanma sirasinda jest olma amac havuc lakapli furkan kizilay saci ampul sembol kazinarak parti bayrak hava veril erdogan hareket partili cumhurbaskani sempatik unvan olabilecek aktar ada acun ilicali alp kirsan olma yarattik cift baslilik konsey masa yatiril yetkin elde toplanma olacak sonuc varil konsey survivor tarihî yasanarak sunucu alp kirsan aday veda
237,0,turkiye cinsellik cinsel yasam mumkun soru yanit aran sure gerceklestirilme beklenen cinsellik seks kultur yasam kalite etki isimli aksam ciragan otel yapil saat sure turkiye genel sik karsilasilan cinsel sorun sorun birey uzerinde etki tartisil cinsel hayat uzak hayal olmadik alti cizil acilis konusma yapan unlu cinsellik uzman doc ozbukey son gun yasanan coluk cocuk demeden toplu tecavuz olay ulke saglikli cinsel yasam eksiklik baglayarak toplum nesil icinde cikamadik problem konu kafa olusan cinsellik saglikli cinsel yasam gercek hayat seks yapan insan soru kavusturabilme toplanti ana hat ciz toplum cinsellik cekingen yaklasim bugun yasanan problem temel sebep olduk ifade ede ozbukey sinema seyret cinsellik isten yasanabil film oynayan tut gayret goster yapamayan azi dudak dil marifetiyle denen usul opustuk gor demek sekil ulke tarz olabil adam tutup olmayan film koyacak bat ulke konu katet olduk asama dikkat cek temmuz antalya izledik uluslararasi kongre alan hollandali katilimci cinsellik normal sart yas basladik ogrendik belirten ozbukey ortam bun konusmaci sormak ayip kacacak almanya yasayan akraba telefon ara soyledik cocuk den yas bilfiil opus baslayan ergenlig gectik anlam cinsellik yasayan genc buyuk konusmamak lazim gunah boyun buyuk ihtimal gercekten seklî konus konusma ara ara kikirti kesilen ozbukey cinsellik gercekte olduk soru bedenî kusursuz dans essiz uyum tanim yapili emin diyecek sekil olmaz kafa kurtulma lazim guzel seklî yanitla ara gelebil olma buyuk kanit afedersiniz anne baba sekil sekil dusunmek hay allah gir konu eheh salon buz havan esme yol ozbukey konusma surtunerek murtunerek yer baslama arka sira arkadas gul komik anlat son ver geri kalan saatlik bolum ask memnu dizi opus sahne geleneksel turk aile yapi verdik zarar boyut masa yatiril
238,0,muhalefet cati aday ekmeleddin hakkinda bilinmeyen anlat saniye google mhp chpnin uzerinde uzlasarak acikladik cumhurbaskanligi cati aday ekmeleddin sabah evin basin mensup agirla turkiye merak ettik isim hali gelen aday gosterilme art googleda arastirma basladik belirterek valla bugun dikkat aday goster bak farket fena kariyer yokmus adaylik destekli secim hedef kesim isim ogretmek olduk ciz ant turkiye merak edilen isim hali gelen ekmeleddin evin agirladik gazeteci onemli bilgi paylas adaylik aciklanma art toplum hemen kesim ise googledan basladik belirten gercekten sasirtici veri ulastik kaydet bak mesela kahir dogumlu allah allah tabi dogum hatirla diyerek baslayan cicek burun aday saskinlik gazeteci gizle ogrenim hayat iliskin valla asker master basladik hatirli hayal meyal doktora falan bak dunya akademik kariyer yap yil akip gecmis resmen diyerek basarili akademisyenlik donem arka yatan kisisel sebep ortay koy adaylik arastirma derinlestirdikce farkli bilgi ulastik kaydeden cati aday resmen papa yla fotograf valla vatikanci olabilir ciddi kanit gezi gun destekle sasirdik suud konu bilgi yoktu insallah suudi durum haberdar azi hakkinda carpici iddia ortay koy son tabi bak bas diyerek onemli tartis nokta dikkat ceken cumhurbaskani aday fusun ndan gelen ask ekmeleddin hadi saci falan fark nebze kac sene evli yuh cikis art son verdi ekmeleddin hakkinda aciklama yap chp mhpde ortak aday tanitim kol sivan durum cumhurbaskanligi secim aday fotograf yer alacak olma yuzun bilinirlik artir hedef muhalefet parti agustos tarihî ekmeleddin rozet maske dolas karar boyun cati aday tanitim proje yurut gorev verilen chp samsun milletvekili selcuk altan yeterli bilgi sahip olmadik aciklama yanisira valla topla vekil arasi piyango vur yer cagim bilgi cag cati aday hakkinda bilmedik kal insallah ifade kullan selcuk altan agustos tura ekmeleddin turkiye tanitilma calisma sekil ozetle basbakan donem kullandik teknoloji mahalle proje hayat geciril chp mhp teskilat secim grup hali dolas sarili hal yuru kisilik ekip tisort harf yazil parti orgut teskilat kel demek yanlis karsi cekil kamu halk ekmeleddin karsi bilinclendiril ekmeleddin farkindalik yaratil uzun seklî sehir efsane desteklen ekmeleddin sozcuk yaygin kullanim saglan bugun ulke ekmeleddin muhtarlik secmen form koruyan kepek ekmeleddin vurucu cumle kampanya kullanil
239,0,turkiye fiber optik kablo dosenme ferhat goceri bas gel olabilecek ogrenmek seferber sure ses solug cikmayan unlu ferhat goceri yeni yayinlan baslanan fiber optik internet reklam canhiras sekil bagirma seven hareket gecir sanatci saglik ciddi sekil endise duyan vatandas sabah saat gayrettepedeki turk telekom genel mudurluk bina toplanirla fiber optik kablo dosenme goc zarar veril olabilecek soylenti yurek ates dusur turkiye nin onemli ses ferhat goc uzun sure sessizlik art reklam film aci bagir hal duyulma seven arasi infial yol goceri ekran yukselen ciglik sarsilan hayran sanatci durum iliskin saglikli bilgi alabilmek amac sabah saat reklam hazirlatan turk telekom merkez bina basla bina toplanan yaklasik kisilik grup acikla yapan mumtaz hacik bugun goc seyretmek durum kaldik belirterek evet piyasa ciktik gunde yan giderek artan ses bagir sefer farkli normal insan ses tehdit aci anlat calis yasandiginda emin gec kalmamis insan ses cikarma gercekten ciddi mudahale maruz kal olma gerektik ifade ede hacik tahminî fiber optik kablo dosenme ferhat bas geldik yon bil ferhat sahipsiz pesin birak surec takipci olacak vurgula ferhat goc parca hali gormeden bina onunden ayrilmama karar alan grup guvenlik guc arasi zaman zaman sert tartisma yasan ferhat usta sarki soyle kalkinca fiber optik kablo dov dedikodu yayilma uzerine bolge tansiyon yuksel bina tas yagmur tut baslayan grup polis tazyikli biber gaz mudahale eder haber hazirlandik sira bolge hâlen catis ses gel devam
240,1,fitre fitir miktar fitre kimlere veril ramazan yaklasma beraber fikir miktar arastirma gundem gel basla ramazan oruc idrak edip bayram ulasman sukur kabul edilen fitre fitir musluman yardim ihtiyac verili diyanet baskanlik acikla yil fitre miktar belirle fitre fitir miktar fitre kimlere veril fitir merak edilen musluman mubarek ayi yardim ihtiyac odeme vacip kilinan diyanet baskanlik belirlen bun beraber vatandas yil fitre miktar merak edip arastir basla diyanet aciklama fikir miktar sene fitre detay diyanet baskanlik aciklama din yuksek kurulu baskan ekrem keles baskanlik toplanan kurulu fitir miktar gorustuk belirtil aciklama kaydedil degerlendirme netice fitir musluman toplum yak kesim verili olma dikkat alinarak mevcut sosyoekonomik hayat sart gunluk asgari gida ihtiyac goz bulundurularak ramazan baslangic yil ramazan baslangic sure lira belirlenme karar veril din yuksek kurulu baskanlik internet site yer alan bilgi fikir verilmeme gereken fitir bakmak yukumlu olmadik musluman veril fitir oruc fidye vermek durum dogrudan dolayli yararlanmama esas zekt ayni kural gecerli sebep zektini fitir fidye usl furu ver usl ana baba dede nine furu cocuk torun cocuk ayri zekt fitre fidye ver hanefi asagi sayilan fitre veril ana baba buyuk ana buyuk baba ogul ogul cocuk cocuk dogan cocuk esin zengin ihtiyac dis nisap miktar mala sahip baba zengin ergen olmamis cocuk merginn elhidye sfilere ebu yusuf fitre musluman olmayan verile mverd elhv iii merginn elhidye dis kardes teyze dayi amca hala cocuk gel damat kayinpeder kayinvalide akraba zengin zekt fitre fidye verilebil zeyla tebyn
241,0,meb arap ders acikla lan bugun ver noldu ogren millî egitim bakanlik talim terbiye kurulu ekim yayimladik kararin ogretim yil ilkokul sinif ogretim program arap ders konul bakanlik gelen tepkil uzerine aciklama konulan ders ogren arap dert diyerek elestiri yanitla sabah duyurulan kamuoyu farkli tepki karsilanan ilkokul ogrenci arap ders konu basin mensup karsi gecen bakanlik mustesar necmi cicektar endiselenme gerektiren durum olmadik kaydet bugun ders matematik okutulduk ogretildik turkiye insan matematik bildik belirten cicektar devam bugun baktik ulke senelik fazla senelik egitim anadolu lise mezun olmus buyrun seviye ortada bugun tas catla beginner falan okul verilen super ogrenil yaygara koparilma gercekten oylesine bulun koy arapca tak deneyimli mustesar arapca'nin ogrenilme zor dil tane olduk dikkat ceker arap dil edebiyat mezun okumus adam buluca denklik verecek ogretmen ata bilmemnesi sene diyerek kamuoyu sukûnet davet simdiden hafta saat koy bos gececek beden ders bisey fikra bilen fikra anlat sarki bilen sarki soyle planlanan surec anlatan necmi cicektar arapcanative ibare ekleyebilecek mujdele
242,1,paris hilal altinbilek objektif karsi gec cekim sure dizi kiyafet alisveris vakit bulamadik belirten oyuncu bulduk ilginc cozum anlat cekilen zaman cukurova dizi rol alan dergi poz verdi dizi cekim kiyafet alisveris vakit ayiramadik dile getiren altinbilek bulduk ilginc cozum anlat yil gardirop hazirlama dusun anlas hafta git beden olcu cikar kalip birak olacak yogun set program dis sebebiyle yil iceri zor durum ortada kaldirma hoslandik erkek tipi aciklayan guclu zeki erkek sik edebil duygusal hayat karsi dik durus olmayan savasma bilmeyen ozet guclu olmayan yap savasci konus
243,1,yakalanan pkk baghestani orgut abd yle gorustur cumhuriyet bassavcilik nca yurutulen pkkkck sorusturma kapsam gozalti davut baghestani nin sorgu sur gecmis yil teror orgut abd yle gorusme aracilik ettik yayimladik dergi orgut propaganda ortay cikti jandarma polis duzenlenen operasyon yakalanarak gozalti teror orgut iceri onemli gorev bulunan davut baghestani nin sorgu suru sozde kurdistan yurut konsey iliskili olduk belirlenen davut baghestani nin turgay isimli sahte kimlik tasidik ortay cikti orgut sozde yurut konsey yak iliski olduk ust duzey gorev ustlendik belirlenen baghestani nin mersin eylem bulunduk belirlen donem olduk yayimlanan davut baghestani nin gecen yil suriye nin rakka kent ypg teror orgut uzanti kurulan suriye nin gelecek adli sozde parti olusum yer aldik ortay cikti baghestani nin gecmis irak teror orgut kamp orgut mensup kamp bulunan hitaben konus sosyal medya hesap orgut propaganda bulunduk enstitu baskanlik gecmis yil teror orgut abd gorusme aracilik yayimladik dergi orgut propaganda ogrenil baghestani yakalandik operasyon cep telefon ele gecirildik ogrenil
244,0,misir suriye tunus lubnan destekleyip lanetleyecek karistiran vatandas hazirlanan brosur basin tanitil son donem ortadogu yasanan hizli gelisme ulke destekleyecek aleyh gosteri karistiran vatandas mujdeli haber disisleri bakanlik ndan gel musluman kardes den pyd hizbullah tan nusra ortadogu aktif yapilanma rahat sekil renkli grafik eglenceli sarki anlatildik brosur bugun duzenlenen basin toplanti tanitan bakanlik yetkili sirf napicagini bilmediginde garanti yol secerek hala filistin bayrak buyukelcilik kosusturan vatandas guzel yer gelince yapil olay maalesef basit yurttas brosur edin cagri bulun bakanlik duzenlenen basin toplanti sokak vatandas sure birak gelisemeleri orgut isim karistir hale geldik belirten bakanlik mustesar kâmil cemilgen hâliyle surmenaj bagla vatandas maalesef misir gaz bomba cadir yak goruntu falan gorunce polis destan yaz bicim mail atan yapan sayi yurttas suriye desen karisik kurt olunce ele bayrak alip sokak cikma dayanan ders destek vermek iste yap lazim hesap soran ders disisleri brosur hazirla iten sirala cemilgen kafa karisiklik son verecek inandik brosur tanit brosur vatandas bicim olustur bak misal sayfa adet insan kafa basket oynayan minik kardes buyuk sirt havlu koy oyna fazla gurultu cocuk tatli tatli asagi yukari durum anlat sayfa kucuk kucuk napiyorsun soyle sivil vur diktatorluuk kuru gorduk suriye netlestir sayfa bak fotografik hafiza bak guclu kuvvetli adam figur ustune katar gucun guc katar yaz demek katar destekli ote yan gorduk misir askerî uniforma cizim yapil misir gel kic isir yazili ney misir misir kaka brosur bireysel calisma yan sira grup hali oynanabil ogretici oyun icerdik belirten bakanlik mustesar yer alan piyes aktivite gazeteci sahne davet ortadogu grup temsilî yer aldik oyun elkaide oso pyd suriye ordu misir ordu hizbullah oyuncu canlandiril sure oyuncu tekme tokat girme uzerine cemilgen ara girerek piyes yari kes azi bolge orgut isim hakim olmus uzat kafa karis cemilgen salon basin mensup kaldirarak ortadogu orgut saydir toplanti brosur bastan son okuyan beginner seviye ortadogu hakkinda konusabil duzey erisecek aktaran bakanlik mustesar uzun yazi oku usenen vatandas seslen brosur son sayfa koca punto amerikan gelisme iste yaz bura anlamayan vatandas ortadogu konu acildiginda direkt cumle soyleyip konu kapat bakanlik kafa karis aynisi yap sene olmus hala peynir ekmek git inan mis
245,0,nin yeni dizi bartu basrol bartu kucukcaglayan ekran tutun calis yeni dizi bartu kucukcaglayan yaz dizin ana karakter bartu rol isim secme cagiril zahmet edip gelen son kalan isim bartu kucukcaglayan yas kadin yas cocuk olunca rol mecburen bartu kucukcaglayan git basrol garanti senaryo yazdik ana karakter bartu koyduk yet dizin bartu belirten bartu kucukcaglayan uzeri benzin dokup yapim sirket gitmedik kal son ana yurek agiz bekle ara ufak cocuk oyna laf dolan allah cocuk ara kizamik gecir basla kazandik zafer yan rol mahkûm olmus unlu armagan ettik ekle dizin yonetmen koltuk odullu yonetmen tolga karacelik otur alisilmis dizi farkli cesur eglenceli yapim olduk belirten karacelik dizi olacak guzel ekip calis izlen rakam inan sirf basrol unlu isim olmadik benlik durum diyerek devam gonul iste kerem kivanc bil mert kismet tolga tekin sor bak adas film guzel odul kazan gel oyna abi bartu heves ayip cocuk reddet yan bartu allah gunu abi nolur abi hadi bas son nalet oyna resmen film odul alamayan oyuncu dizi cek deger bak mis diyecek rezil kucukcaglayan proje duyduk asiri heyecan sosyal medya hesap net sekil belli gun asiri cekim eglen afis super inanilmaz eglen paylasim takipci dizi habersiz birakmayan unlu oyuncu surekli ayni sari corap gorunme produksiyon ucuz kacildik soru beraberinde getir gundem gelen butce cift corap dedikodu gectik gun paylasim yanit vere kucukcaglayan cift cekme dolusu sari corap bulunduk cimri sade saplantili olduk gostererek seven nebze rahatlat net sekil dizi kurma gercekten bartu hayat konu aldik anlasilmamak merak edilen soru cevap
